parcel_id,owner_id,zipcode,rental,census_tracts
21851305,13436,53511,N,2601.1
21851310,16688,53511,N,2601.1
21851315,54430,53511,N,2601.1
21851320,26383,53511,N,2601.1
21851325,58792,53511,N,2601.1
21851330,23175,53511,N,2601.1
21851335,55766,53511,N,2601.1
21851340,16667,53511,N,2601.1
21851345,24351,53511,N,2601.1
21851350,22837,53511,N,2601.1
21851355,46824,53511,N,2601.1
21851360,28926,53511,N,2601.1
21851365,24350,53511,N,2601.1
21851370,54762,53511,N,2601.1
21851375,23171,53511,N,2601.1
21851385,25554,53511,N,2601.1
21851395,49827,53511,N,2601.1
21851405,26317,53511,N,2601.1
21851415,57544,53511,N,2601.1
21851425,27700,53511,N,2601.1
21851435,56404,53511,N,2601.1
21851445,51381,53511,N,2601.1
21851455,28955,53511,N,2601.1
21851465,20717,53511,N,2601.1
21851475,57256,53511,N,2601.1
21851480,58931,53511,N,2601.1
21851485,48752,53511,N,2601.1
21851490,23933,53511,N,2601.1
21851495,23934,53511,N,2601.1
21851500,24289,53511,N,2601.1
21851505,56190,53511,N,2601.1
21851510,60409,53511,N,2601.1
21851515,59107,53511,N,2601.1
21851520,58417,53511,N,2601.1
21851525,56935,53511,N,2601.1
21851530,59277,53511,N,2601.1
21851535,25971,53511,N,2601.1
21851540,1183,53511,N,2601.1
21851545,59740,53511,N,2601.1
21851550,25066,53511,N,2601.1
21851555,59997,53511,N,2601.1
21851560,12731,53511,N,2601.1
21851565,57556,53511,N,2601.1
21851570,51711,53511,N,2601.1
21851575,6429,53511,N,2601.1
21851580,9954,53511,N,2601.1
21851585,52537,53511,N,2601.1
21851590,48098,53511,N,2601.1
21851595,22240,53511,N,2601.1
21851600,54088,53511,N,2601.1
21851605,53109,53511,N,2601.1
21851610,25720,53511,N,2601.1
21851615,57616,53511,N,2601.1
21851620,11021,53511,N,2601.1
21860005,50962,53511,N,2601.1
21860010,54318,53511,N,2601.1
21860015,50771,53511,N,2601.1
21860020,50771,53511,N,2601.1
21860025,50771,53511,N,2601.1
21860030,55135,53511,N,2601.1
21860035,59663,53511,N,2601.1
21860040,59662,53511,N,2601.1
21860045,29713,53511,Y,2601.1
21860050,15471,53511,N,2601.1
21860055,28703,53511,N,2601.1
21860060,43699,53511,N,2601.1
21860065,50771,53511,N,2601.1
21860070,50771,53511,N,2601.1
21860075,29058,53511,N,2601.1
21860080,29058,53511,N,2601.1
21860085,29058,53511,N,2601.1
21860090,50771,53511,N,2601.1
21860095,50771,53511,N,2601.1
21860100,50771,53511,N,2601.1
21860105,50771,53511,N,2601.1
21860110,29138,53511,N,2601.1
21860115,50771,53511,N,2601.1
21860120,50771,53511,N,2601.1
21860125,50771,53511,N,2601.1
21860130,29793,53511,N,2601.1
21860135,42616,53511,N,2601.1
21860140,40135,53511,N,2601.1
21860145,43516,53511,N,2601.1
21860150,51066,53511,N,2601.1
21860155,29666,53511,Y,2601.1
21860500,50771,53511,N,2601.1
21860600,54638,53511,N,2601.1
21861300,53844,53511,N,2601.1
21861400,52962,53511,N,2601.1
21861500,56214,53511,N,2601.1
21861505,12644,53511,N,2601.1
21861510,49825,53511,N,2601.1
21861600,53844,53511,N,2601.1
21861700,53844,53511,N,2601.1
21861800,12241,53511,N,2601.1
21861850,57620,53511,N,2601.1
21861900,60106,53511,N,2601.1
21862000,29795,53511,N,2601.1
21870001,45995,53511,N,2601.1
21870005,15834,53511,N,2601.1
21870010,48704,53511,N,2601.1
21870200,15994,53511,N,2601.1
21870620,57194,53511,N,2601.1
21880015,45995,53511,N,2601.1
21880020,22219,53511,N,2601.1
21880030,52890,53511,N,2601.1
21880100,25512,53511,N,2601.1
21880110,15024,53511,N,2601.1
21880120,5419,53511,Y,2601.1
21880125,5419,53511,Y,2601.1
21880130,5419,53511,Y,2601.1
21880135,5419,53511,Y,2601.1
21880140,15900,53511,Y,2601.1
21880150,15900,53511,Y,2601.1
21880165,55743,53511,Y,2601.1
21880170,1771,53511,Y,2601.1
21880180,56336,53511,N,2601.1
21880185,54472,53511,N,2601.1
21880195,7571,53511,Y,2601.1
21880200,7571,53511,Y,2601.1
21880210,7571,53511,Y,2601.1
21880215,7571,53511,Y,2601.1
21880220,7571,53511,Y,2601.1
21880225,7571,53511,Y,2601.1
21880235,25148,53511,N,2601.1
21880240,1220,53511,Y,2601.1
21880245,1220,53511,Y,2601.1
21880250,1220,53511,Y,2601.1
21880255,1220,53511,Y,2601.1
21880260,1220,53511,Y,2601.1
21880265,1220,53511,Y,2601.1
21880270,1220,53511,Y,2601.1
21880275,1220,53511,Y,2601.1
21880280,1220,53511,Y,2601.1
21880283,1892,53511,N,2601.1
21880285,1892,53511,N,2601.1
21880300,46123,53511,Y,2601.1
21880330,46123,53511,N,2601.1
21880360,46123,53511,N,2601.1
21880400,54178,53511,N,2601.1
21880420,54178,53511,N,2601.1
21880501,52638,53511,N,2601.1
21880503,57939,53511,N,2601.1
21880504,5849,53511,N,2601.1
21880505,42090,53511,Y,2601.1
21880506,41945,53511,N,2601.1
21880507,57907,53511,N,2601.1
21880508,5708,53511,N,2601.1
21880509,6609,53511,Y,2601.1
21880510,12769,53511,N,2601.1
21880511,53065,53511,Y,2601.1
21880512,58297,53511,Y,2601.1
21880513,6717,53511,N,2601.1
21880514,57303,53511,Y,2601.1
21880515,27314,53511,N,2601.1
21880516,45480,53511,Y,2601.1
21880517,29347,53511,Y,2601.1
21880518,56855,53511,N,2601.1
21910501,56648,53511,N,2601.2
21910502,16628,53511,N,2601.2
21910503,16626,53511,N,2601.2
21910504,16635,53511,N,2601.2
21910505,40544,53511,N,2601.2
21910506,53351,53511,N,2601.2
21910507,55905,53511,N,2601.2
21910508,22312,53511,N,2601.2
21910509,16617,53511,N,2601.2
21910510,16615,53511,N,2601.2
21910511,42631,53511,N,2601.2
21910512,16634,53511,Y,2601.2
21910513,16629,53511,N,2601.2
21910514,53177,53511,N,2601.2
21910515,28147,53511,N,2601.2
21910516,25433,53511,N,2601.2
21910517,50760,53511,N,2601.2
21910518,16614,53511,N,2601.2
21910519,26170,53511,N,2601.2
21910520,16602,53511,N,2601.2
21910521,16605,53511,N,2601.2
21910522,51453,53511,N,2601.2
21910523,56018,53511,N,2601.2
21910524,16512,53511,N,2601.2
21910525,50104,53511,N,2601.2
21910526,57735,53511,N,2601.2
21910527,51740,53511,N,2601.2
21910528,56891,53511,N,2601.2
21910529,16520,53511,N,2601.2
21910530,42269,53511,N,2601.2
21910531,47360,53511,N,2601.2
21910532,7311,53511,N,2601.2
21910533,54832,53511,N,2601.2
21910534,16524,53511,N,2601.2
21910535,16526,53511,N,2601.2
21910536,16293,53511,N,2601.2
21910600,52001,53511,N,2601.2
21910605,16464,53511,N,2601.2
21910610,16368,53511,N,2601.2
21910615,58715,53511,N,2601.2
21910620,55644,53511,N,2601.2
21910625,16125,53511,N,2601.2
21910630,60270,53511,N,2601.2
21910635,16131,53511,N,2601.2
21910640,55317,53511,N,2601.2
21910645,51846,53511,N,2601.2
21910650,43597,53511,N,2601.2
21910655,55851,53511,N,2601.2
21910660,16192,53511,N,2601.2
21910665,60095,53511,N,2601.2
21910670,16198,53511,N,2601.2
21910675,16344,53511,N,2601.2
21910680,16270,53511,N,2601.2
21910685,1140,53511,N,2601.2
21910690,16284,53511,N,2601.2
21910695,16282,53511,N,2601.2
21910700,16295,53511,N,2601.2
21910705,16293,53511,N,2601.2
21910710,3062,53511,N,2601.2
21910715,16450,53511,N,2601.2
21910720,23005,53511,N,2601.2
21911000,51855,53511,N,2601.2
21911005,53545,53511,N,2601.2
21911010,29862,53511,N,2601.2
21911015,54500,53511,N,2601.2
21911020,16456,53511,N,2601.2
21911025,54943,53511,N,2601.2
21911030,29324,53511,N,2601.2
21911035,54858,53511,N,2601.2
21911040,29248,53511,N,2601.2
21911045,60387,53511,N,2601.2
21911050,50581,53511,N,2601.2
21911055,25058,53511,N,2601.2
21911060,48803,53511,N,2601.2
21911065,40538,53511,N,2601.2
21911070,24855,53511,N,2601.2
21911075,53093,53511,N,2601.2
21911080,57458,53511,N,2601.2
21911085,41654,53511,N,2601.2
21911090,24363,53511,N,2601.2
21911095,16308,53511,N,2601.2
21911100,57400,53511,N,2601.2
21911105,53346,53511,N,2601.2
21911110,26767,53511,N,2601.2
21911115,41210,53511,N,2601.2
21911120,54365,53511,N,2601.2
21911125,16455,53511,N,2601.2
21911130,27682,53511,N,2601.2
21911135,56096,53511,N,2601.2
21911140,47564,53511,N,2601.2
21911145,57966,53511,N,2601.2
21911150,16324,53511,N,2601.2
21911155,16376,53511,N,2601.2
21911160,50528,53511,N,2601.2
21911165,55655,53511,N,2601.2
21911170,3619,53511,N,2601.2
21911175,54576,53511,N,2601.2
21911180,16319,53511,N,2601.2
21911185,51383,53511,N,2601.2
21911190,57435,53511,N,2601.2
21911195,29080,53511,N,2601.2
21911503,22486,53511,N,2601.2
21911505,10994,53511,N,2601.2
21911520,15041,53511,N,2601.2
21911530,4272,53511,N,2601.2
21911550,56870,53511,N,2601.2
21911560,50118,53511,N,2601.2
21911570,43922,53511,N,2601.2
21911580,23161,53511,Y,2601.2
21911590,57666,53511,N,2601.2
21911600,23597,53511,N,2601.2
21911750,24670,53511,N,2601.3
21911755,52726,53511,N,2601.3
21911760,41717,53511,N,2601.3
21911765,11847,53511,N,2601.3
21911770,25093,53511,N,2601.3
21911775,43783,53511,Y,2601.3
21911780,13975,53511,N,2601.3
21911785,53397,53511,N,2601.3
21911790,6987,53511,N,2601.3
21911795,4052,53511,N,2601.3
21911800,13952,53511,N,2601.3
21911805,12078,53511,N,2601.3
21911810,49762,53511,N,2601.3
21911815,48366,53511,N,2601.3
21911820,56565,53511,N,2601.3
21911835,14903,53511,N,2601.3
21911840,57552,53511,N,2601.3
21911845,9690,53511,N,2601.3
21911850,15420,53511,N,2601.3
21911855,6716,53511,N,2601.3
21911860,56140,53511,N,2601.3
21911865,59285,53511,N,2601.3
21911870,5993,53511,N,2601.3
21911880,59572,53511,N,2601.3
21911890,42623,53511,N,2601.3
21911895,54756,53511,N,2601.3
21911900,54756,53511,N,2601.3
21911910,53557,53511,Y,2601.3
21911915,13687,53511,N,2601.3
21911920,56235,53511,N,2601.3
21911925,22820,53511,N,2601.3
21911930,57428,53511,N,2601.3
21911935,23936,53511,N,2601.3
21911940,2880,53511,N,2601.3
21911950,4061,53511,N,2601.3
21911960,8866,53511,N,2601.3
21911965,49734,53511,N,2601.3
21911975,8648,53511,N,2601.3
21911980,52799,53511,N,2601.3
21920100,15516,53511,N,2601.2
21920760,22254,53511,Y,2601.3
21920770,2040,53511,Y,2601.3
21920780,59104,53511,Y,2601.3
21920790,59075,53511,Y,2601.3
21920800,52124,53511,N,2601.3
21920805,52954,53511,N,2601.3
21920810,24498,53511,Y,2601.3
21920815,9040,53511,Y,2601.3
21920820,51685,53511,Y,2601.3
21920850,15257,53511,N,2601.3
21920860,58018,53511,N,2601.3
21920870,52070,53511,N,2601.3
21920880,11850,53511,N,2601.3
21920890,10863,53511,N,2601.3
21920900,13186,53511,N,2601.3
21920910,14420,53511,N,2601.3
21920920,58617,53511,N,2601.3
21920930,15080,53511,N,2601.3
21920940,51849,53511,N,2601.3
21920950,50297,53511,N,2601.3
21920960,53658,53511,N,2601.3
21920970,11698,53511,N,2601.3
21920980,7966,53511,N,2601.3
21920990,6428,53511,N,2601.3
21921000,9641,53511,N,2601.3
21921010,13580,53511,N,2601.3
21921020,14378,53511,N,2601.3
21921030,57215,53511,N,2601.3
21921040,56267,53511,N,2601.3
21921050,49937,53511,N,2601.3
21921060,15415,53511,N,2601.3
21921070,53101,53511,N,2601.3
21921080,58636,53511,N,2601.3
21921090,5725,53511,N,2601.3
21921100,59466,53511,Y,2601.3
21921110,10814,53511,N,2601.3
21921120,54673,53511,Y,2601.3
21921130,55444,53511,N,2601.3
21921140,9247,53511,N,2601.3
21921150,54481,53511,N,2601.3
21921160,3227,53511,N,2601.3
21921170,6665,53511,N,2601.3
21921180,15353,53511,N,2601.3
21921190,20589,53511,Y,2601.3
21921200,7442,53511,N,2601.3
21921230,5224,53511,N,2601.3
21921240,50868,53511,N,2601.3
21921250,54577,53511,N,2601.3
21921260,47537,53511,N,2601.3
21921270,1187,53511,N,2601.3
21921280,13141,53511,N,2601.3
21921290,14686,53511,N,2601.3
21921300,28087,53511,N,2601.3
21921310,2132,53511,N,2601.3
21921320,58806,53511,N,2601.3
21921330,10031,53511,N,2601.3
21921340,60082,53511,N,2601.3
21921350,51026,53511,N,2601.3
21921360,12347,53511,N,2601.3
21921370,12968,53511,N,2601.3
21921380,54588,53511,N,2601.3
21921390,8883,53511,N,2601.3
21921400,4964,53511,N,2601.3
21921410,3934,53511,N,2601.3
21921420,16539,53511,N,2601.3
21921430,2139,53511,N,2601.3
21921440,58547,53511,N,2601.3
21921450,56215,53511,N,2601.3
21921460,55538,53511,N,2601.3
21921470,13492,53511,N,2601.3
21921480,6999,53511,N,2601.3
21921485,29890,53511,N,2601.2
21921490,6631,53511,N,2601.3
21921500,26590,53511,N,2601.3
21921505,54004,53511,N,2601.3
21921510,16696,53511,N,2601.3
21921515,1564,53511,N,2601.3
21921520,5494,53511,N,2601.3
21921525,43388,53511,Y,2601.3
21921530,56247,53511,N,2601.3
21921535,5081,53511,N,2601.3
21921540,10733,53511,N,2601.3
21921545,59116,53511,N,2601.3
21921550,1408,53511,N,2601.3
21921555,58036,53511,N,2601.3
21921560,45728,53511,N,2601.3
21921565,14051,53511,N,2601.3
21921570,4141,53511,N,2601.3
21921575,25851,53511,Y,2601.3
21921580,45332,53511,N,2601.3
21921585,1784,53511,N,2601.3
21921590,57863,53511,N,2601.3
21921595,6485,53511,N,2601.3
21921600,10878,53511,N,2601.3
21921605,6959,53511,N,2601.3
21921610,53263,53511,N,2601.3
21921615,56669,53511,N,2601.3
21921620,54306,53511,N,2601.3
21921625,3223,53511,N,2601.3
21921630,12745,53511,N,2601.3
21921635,49884,53511,N,2601.3
21921637,28364,53511,N,2601.3
21921642,55041,53511,N,2601.3
21921645,51559,53511,N,2601.3
21921650,58335,53511,N,2601.3
21921700,56216,53511,N,2601.2
21921701,41938,53511,N,2601.2
21921702,54862,53511,N,2601.2
21921703,51691,53511,Y,2601.2
21921705,52182,53511,N,2601.2
21921706,16343,53511,N,2601.2
21921707,9694,53511,N,2601.2
21921708,16347,53511,N,2601.2
21921710,16349,53511,N,2601.2
21921711,16351,53511,N,2601.2
21921712,21505,53511,N,2601.2
21921713,52702,53511,N,2601.2
21921715,52463,53511,Y,2601.2
21921716,24075,53511,Y,2601.2
21921717,9108,53511,Y,2601.2
21921718,23939,53511,N,2601.2
21921720,50657,53511,Y,2601.2
21921725,50657,53511,Y,2601.2
21921730,50657,53511,Y,2601.2
21921735,15952,53511,Y,2601.2
21921740,57374,53511,N,2601.2
21921741,26528,53511,N,2601.2
21921742,4922,53511,N,2601.2
21921743,56788,53511,N,2601.2
21921745,52800,53511,N,2601.2
21921746,60028,53511,Y,2601.2
21921747,58848,53511,N,2601.2
21921748,53576,53511,Y,2601.2
21921750,29080,53511,N,2601.2
21921800,14808,53511,N,2601.2
21921805,52835,53511,N,2601.2
21921810,24229,53511,N,2601.2
21921815,59871,53511,N,2601.2
21921820,16482,53511,N,2601.2
21921825,16480,53511,N,2601.2
21921830,59465,53511,N,2601.2
21921835,16476,53511,N,2601.2
21921840,16444,53511,Y,2601.2
21921845,16442,53511,N,2601.2
21921850,59986,53511,N,2601.2
21921855,56666,53511,N,2601.2
21921860,59891,53511,N,2601.2
21921865,56632,53511,N,2601.2
21921870,59135,53511,N,2601.2
21921875,53211,53511,N,2601.2
21921880,16416,53511,N,2601.2
21921885,59660,53511,N,2601.2
21921890,59331,53511,N,2601.2
21921895,16422,53511,N,2601.2
21921900,59760,53511,N,2601.2
21921905,54089,53511,N,2601.2
21921910,6321,53511,N,2601.2
21921915,16430,53511,N,2601.2
21921920,16492,53511,N,2601.2
21921925,16494,53511,N,2601.2
21921930,44927,53511,N,2601.2
21921935,16498,53511,N,2601.2
21921940,41924,53511,N,2601.2
21921945,16504,53511,N,2601.2
21921950,58122,53511,N,2601.2
21921955,16500,53511,Y,2601.2
21930005,59131,53511,N,2601.3
21930010,4754,53511,N,2601.3
21930020,59809,53511,Y,2601.3
21930030,4026,53511,N,2601.3
21930040,6760,53511,N,2601.3
21930050,29384,53511,N,2601.3
21930060,29308,53511,Y,2601.3
21930070,13242,53511,N,2601.3
21930080,9421,53511,N,2601.3
21930090,25929,53511,N,2601.3
21930095,58721,53511,Y,2601.3
21930100,50755,53511,Y,2601.3
21930105,59024,53511,Y,2601.3
21930110,59024,53511,Y,2601.3
21930120,22254,53511,Y,2601.3
21930130,28050,53511,Y,2601.3
21930135,24498,53511,Y,2601.3
21930140,6960,53511,N,2601.3
21930145,49620,53511,N,2601.2
21930150,13150,53511,N,2601.3
21930160,15831,53511,N,2601.3
21930170,15938,53511,N,2601.3
21930180,26116,53511,N,2601.3
21930190,16073,53511,N,2601.3
21930200,46956,53511,N,2601.3
21930210,57688,53511,N,2601.3
21930220,53582,53511,N,2601.3
21930230,15992,53511,N,2601.3
21930240,15991,53511,N,2601.3
21930250,15725,53511,N,2601.3
21930260,15830,53511,N,2601.3
21930270,15746,53511,N,2601.3
21930400,12086,53511,N,2601.3
21930480,8621,53511,N,2601.3
21930490,54673,53511,Y,2601.3
21930500,45414,53511,N,2601.3
21930550,1069,53511,N,2601.3
21930560,60083,53511,N,2601.3
21930570,16280,53511,N,2601.3
21930580,15943,53511,N,2601.3
21930620,1201,53511,N,2601.3
21930630,59189,53511,N,2601.3
21930640,26607,53511,N,2601.3
21930650,1501,53511,N,2601.3
21930660,3895,53511,N,2601.3
21930670,58413,53511,N,2601.3
21930680,45409,53511,N,2601.3
21930690,55225,53511,N,2601.3
21930700,3406,53511,N,2601.3
21930710,3728,53511,Y,2601.3
21930720,13967,53511,N,2601.3
21931330,27226,53511,N,2601.3
21931335,27596,53511,N,2601.3
21931340,52741,53511,N,2601.3
21931345,48022,53511,N,2601.3
21931350,58180,53511,N,2601.3
21931355,47518,53511,N,2601.3
21931360,49860,53511,Y,2601.3
21931370,46554,53511,N,2601.3
21931380,15784,53511,N,2601.3
21931390,15786,53511,Y,2601.3
21931400,59023,53511,N,2601.3
21931410,54312,53511,N,2601.3
21931420,54861,53511,N,2601.3
21931430,59843,53511,N,2601.3
21931440,46911,53511,N,2601.3
21931450,58308,53511,N,2601.3
21931460,11665,53511,N,2601.3
21931470,15702,53511,N,2601.3
21931480,56353,53511,N,2601.3
21931485,23008,53511,N,2601.3
21931490,56858,53511,N,2601.3
21931500,50765,53511,N,2601.3
21931670,59019,53511,Y,2601.3
21931810,40548,53511,N,2601.3
21931820,57900,53511,N,2601.3
21931830,27683,53511,N,2601.3
21931840,15547,53511,N,2601.3
21931850,15643,53511,N,2601.3
21931860,15541,53511,N,2601.3
21931870,15669,53511,N,2601.3
21931880,55871,53511,N,2601.3
21931890,15623,53511,N,2601.3
21931900,54179,53511,N,2601.3
21931910,55085,53511,N,2601.3
21931920,15570,53511,N,2601.3
21931930,15555,53511,N,2601.3
21931940,15555,53511,N,2601.3
21931950,55475,53511,N,2601.3
21931960,16117,53511,N,2601.3
21931970,15555,53511,Y,2601.3
21931980,60171,53511,N,2601.3
21931990,11129,53511,N,2601.3
21932000,56458,53511,N,2601.3
21932200,49645,53511,N,2601.3
21932205,57057,53511,N,2601.3
21932210,51685,53511,N,2601.3
21932215,15511,53511,N,2601.3
21932220,49530,53511,N,2601.3
21932230,49006,53511,N,2601.3
21932235,1018,53511,N,2601.3
21932240,1018,53511,N,2601.3
21932245,50386,53511,N,2601.3
21932250,54574,53511,N,2601.3
21932255,15936,53511,N,2601.3
21932260,58644,53511,N,2601.3
21932270,58593,53511,N,2601.3
21932280,4735,53511,N,2601.3
21932290,29246,53511,N,2601.3
21932300,55636,53511,N,2601.3
21932310,6107,53511,N,2601.3
21932320,13597,53511,N,2601.3
21932330,15006,53511,N,2601.3
21932340,4960,53511,N,2601.3
21932470,8136,53511,N,2601.3
21932480,55749,53511,N,2601.3
21932490,56398,53511,N,2601.3
21932500,6807,53511,N,2601.3
21940010,55035,53511,N,2601.3
21940020,1450,53511,N,2601.3
21940030,13064,53511,N,2601.3
21940040,9143,53511,N,2601.3
21940050,7284,53511,N,2601.3
21940060,6682,53511,N,2601.3
21940070,25652,53511,N,2601.3
21940080,55318,53511,N,2601.3
21940090,9810,53511,N,2601.3
21940100,52266,53511,N,2601.3
21940110,51862,53511,N,2601.3
21940120,3069,53511,N,2601.3
21940130,4012,53511,N,2601.3
21940140,25054,53511,Y,2601.3
21940150,49054,53511,N,2601.3
21940160,56488,53511,N,2601.3
21940170,50594,53511,N,2601.3
21940180,50223,53511,N,2601.3
21940185,26590,53511,Y,2601.3
21940190,15891,53511,N,2601.3
21940195,15863,53511,N,2601.3
21940200,15863,53511,N,2601.3
21940205,15863,53511,N,2601.3
21940210,15908,53511,N,2601.3
21940215,5705,53511,N,2601.3
21940225,15739,53511,N,2601.3
21940230,58895,53511,N,2601.3
21940235,49581,53511,N,2601.3
21940240,15676,53511,N,2601.3
21940245,15776,53511,N,2601.3
21940250,15776,53511,N,2601.3
21940255,15904,53511,N,2601.3
21940260,6819,53511,N,2601.3
21940265,15920,53511,N,2601.3
21940270,59612,53511,N,2601.3
21940275,56391,53511,N,2601.3
21940280,15826,53511,N,2601.3
21940285,15711,53511,N,2601.3
21940290,53219,53511,N,2601.3
21940295,3724,53511,N,2601.3
21940300,53094,53511,N,2601.3
21940305,15772,53511,N,2601.3
21940310,15892,53511,N,2601.3
21940330,15893,53511,N,2601.3
21940335,48295,53511,N,2601.3
21940340,50930,53511,N,2601.3
21940345,45393,53511,N,2601.3
21940350,16190,53511,N,2601.3
21940355,28262,53511,N,2601.3
21940360,58803,53511,N,2601.3
21940390,59066,53511,N,2601.3
21940400,54305,53511,N,2601.3
21940410,1335,53511,N,2601.3
21940415,20306,53511,N,2601.3
21940420,15709,53511,N,2601.3
21940425,54578,53511,N,2601.3
21940430,42999,53511,N,2601.3
21940440,52952,53511,N,2601.3
21940445,15665,53511,N,2601.3
21940460,58512,53511,N,2601.3
21940470,3561,53511,N,2601.3
21940480,41205,53511,N,2601.3
21940490,16266,53511,N,2601.3
21940500,59409,53511,N,2601.3
21940510,15692,53511,N,2601.3
21940520,55433,53511,N,2601.3
21940530,15724,53511,N,2601.3
21940540,59752,53511,N,2601.3
21940550,53103,53511,N,2601.3
21940560,16102,53511,N,2601.3
21940570,15756,53511,N,2601.3
21940580,49686,53511,N,2601.3
21940590,8496,53511,N,2601.3
21940610,1674,53511,N,2601.3
21940620,21235,53511,N,2601.3
21940630,56092,53511,N,2601.3
21940640,15755,53511,N,2601.3
21940815,15693,53511,N,2601.3
21940850,22789,53511,N,2601.3
21940860,13677,53511,N,2601.3
21940870,53887,53511,N,2601.3
21940910,16090,53511,N,2601.3
21940915,6935,53511,N,2601.3
21940920,50085,53511,N,2601.3
21940925,11173,53511,N,2601.3
21940930,49860,53511,Y,2601.3
21940940,56776,53511,N,2601.3
21940945,53715,53511,N,2601.3
21940950,15806,53511,N,2601.3
21940960,52972,53511,N,2601.3
21940965,51936,53511,N,2601.3
21940970,15659,53511,N,2601.3
21940975,8990,53511,N,2601.3
21940980,51676,53511,N,2601.3
21941060,2065,53511,N,2601.3
21941070,29868,53511,N,2601.3
21941080,58309,53511,N,2601.3
21941090,5364,53511,N,2601.3
21941100,54843,53511,N,2601.3
21941105,52882,53511,N,2601.3
21941110,14359,53511,N,2601.3
21941115,58449,53511,N,2601.3
21941120,22544,53511,N,2601.3
21941125,60361,53511,N,2601.3
21941130,16047,53511,N,2601.3
21941140,3654,53511,N,2601.3
21941145,49627,53511,N,2601.3
21941150,56686,53511,N,2601.3
21941155,48861,53511,N,2601.3
21941160,52935,53511,N,2601.3
21941165,49536,53511,N,2601.3
21941170,16219,53511,N,2601.3
21941175,16219,53511,N,2601.3
21941180,4049,53511,N,2601.3
21941185,47683,53511,N,2601.3
21941190,56665,53511,N,2601.3
21941195,16137,53511,N,2601.3
21941200,53342,53511,N,2601.3
21941205,45996,53511,N,2601.3
21941210,58606,53511,N,2601.3
21941215,54484,53511,N,2601.3
21941220,7326,53511,N,2601.3
21941225,58370,53511,N,2601.3
21941230,25461,53511,N,2601.3
21941235,16215,53511,N,2601.3
21941240,13342,53511,N,2601.3
21941245,16176,53511,N,2601.3
21941250,8333,53511,N,2601.3
21941255,60018,53511,N,2601.3
21941260,16608,53511,N,2601.3
21941265,52094,53511,N,2601.3
21941270,26590,53511,N,2601.3
21941275,22326,53511,N,2601.3
21941280,57258,53511,N,2601.3
21941285,26590,53511,N,2601.3
21941290,24024,53511,N,2601.3
21941295,16288,53511,N,2601.3
21941300,16472,53511,N,2601.3
21941305,51832,53511,N,2601.3
21941310,16700,53511,N,2601.3
21941315,15738,53511,N,2601.3
21941320,5364,53511,N,2601.3
21950005,12947,53511,N,2601.3
21950010,13039,53511,N,2601.3
21950015,51159,53511,N,2601.3
21950020,54169,53511,Y,2601.3
21950025,9165,53511,N,2601.3
21950030,53656,53511,N,2601.3
21950035,14549,53511,N,2601.3
21950040,8640,53511,N,2601.3
21950045,57629,53511,N,2601.3
21950050,22913,53511,N,2601.3
21950055,1089,53511,N,2601.3
21950060,10525,53511,N,2601.3
21950065,59295,53511,Y,2601.3
21950070,58321,53511,Y,2601.3
21950075,50224,53511,N,2601.3
21950080,51219,53511,N,2601.3
21950085,25846,53511,N,2601.3
21950090,7514,53511,Y,2601.3
21950095,7581,53511,N,2601.3
21950100,58020,53511,N,2601.3
21950105,47962,53511,N,2601.3
21950110,28282,53511,N,2601.3
21950115,44477,53511,N,2601.3
21950120,59055,53511,N,2601.3
21950125,52694,53511,N,2601.3
21950130,26819,53511,N,2601.3
21950135,56967,53511,N,2601.3
21950140,12582,53511,N,2601.3
21950145,12026,53511,N,2601.3
21950150,59025,53511,N,2601.3
21950155,53103,53511,N,2601.3
21950160,27827,53511,N,2601.3
21950165,8474,53511,N,2601.3
21950170,53376,53511,N,2601.3
21950175,2423,53511,N,2601.3
21950186,50595,53511,Y,2601.3
21950200,55958,53511,N,2601.3
21950205,55538,53511,N,2601.3
21950300,7038,53511,N,2601.3
21950310,12088,53511,N,2601.321950320,5857,53511,N,2601.3
21950330,56079,53511,N,2601.3
21950340,56229,53511,N,2601.3
21950350,12909,53511,N,2601.3
21950360,55275,53511,N,2601.3
21950470,60005,53511,N,2601.2
21950530,59706,53511,N,2601.2
21950570,20448,53511,N,2601.2
21950610,57409,53511,Y,2601.2
21950620,46674,53511,N,2601.2
21950630,7162,53511,N,2601.2
21950640,50944,53511,N,2601.2
21950650,42271,53511,N,2601.2
21950660,10726,53511,N,2601.2
21950710,58189,53511,N,2601.2
21950760,56964,53511,N,2601.2
21950940,20413,53511,N,2601.2
21950990,7279,53511,N,2601.2
21951000,52720,53511,N,2601.2
21951010,51827,53511,Y,2601.2
21951030,57394,53511,N,2601.2
21951040,1638,53511,Y,2601.2
21951050,58535,53511,N,2601.2
21951080,54189,53511,N,2601.2
21951100,27616,53511,N,2601.2
21951120,2925,53511,N,2601.2
21951140,27652,53511,N,2601.2
21960020,48878,53511,N,2601.2
21960040,15985,53511,Y,2601.2
21960050,2542,53511,N,2601.2
21960070,9896,53511,N,2601.2
21960110,2542,53511,N,2601.2
21960130,53661,53511,Y,2601.2
21960135,53661,53511,N,2601.2
21960180,28621,53511,N,2601.2
21960220,12904,53511,N,2601.2
21960670,14944,53511,N,2601.2
21960680,49980,53511,Y,2601.2
21960690,40399,53511,N,2601.2
21960700,50652,53511,Y,2601.2
21960720,7626,53511,N,2601.2
