owner_id,owner_zipcode
22578,53511
14522,53511
60888,61011
1428,53511
7321,53511
40749,53511
59407,53511
6833,53511
51939,53511
50674,53511
5577,53511
7882,53511
42725,53511
15212,53511
60513,53511
8180,53512
15356,53511
9654,53511
9654,53511
52377,53511
43210,53511
43210,53511
4543,53511
5577,53511
25845,53511
1252,53511
1252,53511
1252,53511
1252,53511
11345,53511
1252,53511
1252,53511
54698,53511
2465,53511
11918,53511
11917,53511
2153,53511
40718,53511
3213,53511
1252,53511
1252,53511
1252,53511
1252,53511
16583,53511
16246,53511
27776,53511
58546,53511
2550,61011
47039,53545
47040,53511
9654,53511
13545,53511
13545,53511
8489,53511
8489,53511
22813,53511
22813,53511
22813,53511
5910,53511
10680,53511
5118,53511
22813,53511
55659,53511
6845,53511
51887,53511
40800,53512
52385,53511
22813,53511
2301,53511
59568,53511
15539,53511
6010,53511
52426,53511
27922,53511
58282,53511
60609,53511
52865,53511
6019,53511
11390,53511
1152,53511
56763,53511
44620,61072
54829,53511
54829,53511
23404,53511
1236,53511
59568,53511
54358,53511
27377,53511
12535,53511
51092,53511
6574,53511
5597,53511
59041,53511
49162,53511
49162,53511
8619,53511
55429,53511
9108,53511
60780,53188
49830,53511
55635,53511
55131,53186
9406,53511
8187,53511
49180,53511
27904,53511
1375,53511
10315,53511
15217,53511
41639,53511
54536,53511
54536,53511
2550,61011
58699,53511
45561,53511
29791,53511
12947,53511
12947,53511
29791,53511
4885,53511
2100,53511
58095,53512
60886,15232
10279,53511
27464,53512
51782,53511
5651,60136
13049,53511
42791,53511
42158,61072
1676,53512
54948,53511
24466,53511
25855,54956
42932,53511
23516,53546
5625,53511
12947,53511
29137,53121
54869,53511
40498,53511
51814,53525
2975,53512
48744,53525
52240,53511
1564,53511
12338,53511
13376,53511
12947,53511
42000,53511
42000,53511
10085,53511
41559,53511
40707,53511
42000,53511
27118,53511
55116,53151
7422,53511
5625,53511
14281,53511
14281,53511
14281,53511
44022,53511
5625,53511
23023,53511
5625,53511
5625,53511
26066,53511
26066,53511
26066,53511
42000,53511
42000,53511
42000,53511
42000,53511
7074,53511
29336,53511
1375,53511
1375,53511
14281,53511
1375,53511
4427,53511
14281,53511
12412,53511
12412,53511
5625,53511
27133,53511
40760,53511
23385,53511
42253,53511
14281,53511
7384,53511
14281,53511
14281,53511
28772,53511
43761,53547
44034,53511
4427,53511
4427,53511
8882,53511
23104,53511
9700,53511
40802,53511
6549,53511
40790,53511
6549,53511
12947,53511
26418,61080
7272,61080
7272,61080
60077,61080
2927,53525
12947,53511
12947,53511
12947,53511
12947,53511
2927,53525
43969,53511
7272,61080
4753,53511
12947,53511
2172,53511
15121,53511
26765,53511
26765,53511
60203,75034
55641,53546
55641,53546
55641,53546
59892,53511
50128,53511
6567,53511
56647,53546
3420,53511
20572,53511
20572,53511
20217,53511
20572,53511
20572,53511
15742,53511
20572,53511
20572,53511
27556,53511
53099,53545
49369,53511
47082,53511
1305,53511
12044,53525
5625,53511
5625,53511
5090,53511
20139,61080
53353,53511
12013,53511
54310,53547
3133,53511
7100,53511
52868,53511
14123,53511
12044,53525
12044,53525
23172,53511
14133,53511
12947,53511
5625,53511
15640,99209
15640,53511
5625,53511
5625,53511
29011,53511
5625,53511
3730,45501
3730,43218
5396,53511
3730,45501
3730,45501
5625,53511
5625,53511
57736,53511
5625,53511
5625,53511
5625,53511
60624,53511
3373,53511
3372,53511
3373,53511
1676,53512
5625,53511
5625,53511
29470,46816
12412,53511
3373,53511
5625,53511
2682,53511
49399,53511
48878,02895
48878,02895
48878,02895
48878,02895
48878,02895
48878,02895
48878,02895
48878,02895
11143,53511
48878,02895
48878,02895
48878,02895
23023,53511
23023,53511
23023,53511
9011,53511
42571,53511
3373,53511
1859,53511
3373,53511
12947,53511
12947,53511
12947,53511
12947,53511
12947,53511
12947,53511
40977,53511
42778,53511
40777,53547
59051,53511
52595,53511
53606,53511
58388,53511
24426,53511
55252,53511
54170,53511
11655,53511
5505,53511
5505,53511
5505,53511
5505,53511
40774,53512
56073,53511
56073,53511
54056,53511
57758,53511
1923,53511
1923,53511
51985,53711
15580,53511
23773,53511
55956,53511
8157,53511
28456,53511
3123,53512
43169,53511
15247,53511
9502,53955
9296,53511
56093,53511
47426,53511
12947,53511
11405,53512
9896,53511
40759,53511
47221,68179
57509,53511
28989,53511
52555,53511
52555,53511
8994,53511
40949,53511
20002,53512
20002,53512
20002,53512
12947,53511
14908,53511
14908,53511
12947,53511
28648,54960
23117,53707
59321,53511
1341,53545
56634,53511
59383,53585
51137,53511
51137,53511
60285,53511
44311,53511
1923,53511
8180,53512
8180,53512
54124,61072
40034,53511
58864,53570
58864,53570
58864,53570
58864,53570
1252,53511
1252,53511
1252,53511
1252,53511
50828,53511
22368,53511
3154,53512
58763,53511
49490,60563
7832,53511
42393,53520
15062,53511
10226,53511
57216,53511
12947,53511
40667,53511
3758,54568
40667,53511
40734,53511
40667,53511
9953,53511
3758,54568
40667,53511
14339,53511
40968,53512
40761,53511
40839,53511
40783,61080
40704,53511
55138,91101
8693,85255
40989,53511
51485,61104
4024,53511
57509,53511
40694,53511
55138,91101
40667,53511
5570,49682
60269,53511
2669,53512
43960,53511
44859,80504
25372,80504
40963,53511
12947,53511
20002,53512
3154,53512
57078,53511
59159,53511
5176,53511
40667,53511
6542,53511
6542,53511
40667,53511
26427,60625
15064,53511
15064,53511
12947,53511
11639,20147
40698,20147
12947,53511
12947,53511
53490,53511
20011,53511
41564,53511
53490,53511
12947,53511
47264,53511
8994,53511
7590,53511
24614,53511
29267,53511
3686,53511
8943,53511
40828,53511
44438,53511
12568,53511
27869,53511
8180,53512
42562,53511
44030,53511
4977,53545
16242,53511
40855,53511
41784,53511
40733,53511
40690,53703
27126,53511
40728,53511
24214,53511
41330,53511
43828,53511
28034,53511
3154,53512
47505,53511
47505,53511
27498,53530
47505,53511
47505,53511
47505,53511
47505,53511
56865,53512
56865,53512
41211,53548
45529,74012
57269,53511
5483,53511
5483,53511
51231,53511
15010,53511
26914,53511
12947,53511
40713,53511
40978,53511
28034,53511
8696,53511
47505,53511
28034,53511
9903,53511
9903,53511
50850,53511
12947,53511
50850,53511
4885,53511
3617,53121
3617,53121
9654,53511
51220,53511
15154,94043
7698,53525
12947,53511
48665,53501
20330,53511
7210,61114
24768,53511
12272,53511
12272,53511
6774,53511
58631,53511
1923,53511
40848,53511
3700,53511
3700,53511
11667,53511
26657,53511
40822,53511
27171,53511
41329,53511
7681,53511
40843,53511
7681,53511
58429,53511
12224,53511
12141,53511
8268,53511
8268,53511
60107,53511
20025,53511
12947,53511
2542,53511
26368,53511
60107,53511
4619,53511
2730,53511
2542,53511
2542,53511
12947,53511
8994,53511
27311,53511
41162,53511
57413,53511
40846,53511
57413,53511
12947,53511
28690,53511
12947,53511
28690,53511
8994,53511
27312,61073
41155,53511
8994,53511
28690,53511
40721,53511
40289,53511
40817,61132
40845,53511
9896,53511
40837,53511
40697,53511
28994,53511
10790,100
40841,53512
44025,53511
8994,53511
9527,53511
9526,53511
9527,53511
51142,53511
5662,53511
13718,53511
44033,53511
50444,53511
40459,53511
5662,53511
1737,53511
40859,53512
13305,53511
50712,53511
9544,53511
55932,61072
40878,53511
1938,53512
41452,53512
8531,53511
40689,53511
49017,53511
8994,53511
24200,53511
43537,60614
43537,60614
11547,53511
41090,53511
9526,53511
9526,53511
9526,53511
40995,53511
49017,53511
28922,53511
47802,53511
27579,53511
60096,61080
60096,61080
13731,53511
10104,53511
10103,53511
44439,53511
4885,53511
26122,53511
40820,53511
29536,53511
1908,53511
29536,53511
60096,61080
60096,61080
8994,53511
40735,53511
40766,53545
40770,53511
40823,53511
40710,53916
40766,53545
40835,53511
42243,53511
23099,53511
42351,53511
8994,53511
7518,53511
41354,53511
47128,53562
12947,53511
59667,53511
16447,1
16447,1
43438,53511
52096,53511
16445,53511
52096,53511
8994,53511
20138,53512
42640,53511
28851,140
40945,110
42640,53511
29314,130
42640,53511
42640,53511
29181,1
42640,53511
57243,53511
57667,53511
40634,53511
55712,53045
49479,53511
57636,53511
23638,53511
49481,33767
52511,53511
42640,53511
53058,53511
55715,53511
12947,53511
12947,53511
12947,53511
12947,53511
40896,53512
12947,53511
12947,53511
4651,53512
15690,53511
15689,53511
48718,1260
1122,53511
27690,53511
41426,53511
40999,53546
12947,53511
50850,53511
12947,53511
12947,53511
15504,53511
12947,53511
12947,53511
12947,53511
59762,11516
9892,58554
15504,53511
15504,53511
12947,53511
40969,53511
40976,53511
48718,1260
12947,53511
12947,53511
55328,61080
14664,53511
20993,53511
28524,53511
57581,53511
8302,61080
41251,53511
8302,61080
14713,53511
8302,61080
8301,53511
55392,53105
3140,53511
2805,53511
2804,53511
2805,53511
11824,53511
55473,53511
42935,53511
56306,53511
40787,53511
56306,53511
40637,53511
58725,48046
12947,53511
11820,53511
10531,53511
41016,53511
41016,53511
59016,61114
56236,53511
15494,53511
11821,83816
11820,53511
47188,53511
10889,53512
1039,53511
48718,1260
53929,53511
12947,53511
3645,53545
42050,53511
12947,53511
20090,53511
41072,53511
24432,53511
12952,53511
24432,53511
1039,53511
7951,53511
7950,53511
29022,53511
42709,53511
4694,53589
10110,53511
3097,53511
40809,53511
40863,53511
50850,53511
16470,53718
16470,53718
41073,53511
40871,53511
16469,53511
8994,53511
53828,53511
53828,53511
8994,53511
8994,53511
26796,53511
3425,53511
8994,53511
4667,53512
28690,53511
41011,53511
2824,53511
45206,53511
42347,53511
55891,53511
2823,53511
40799,53147
4129,53511
40850,53511
4129,53511
40711,53511
23099,53511
40765,53051
40844,53511
40714,53511
40836,53511
40706,53511
11896,53511
41256,61073
24211,53511
47363,53511
57462,53511
24036,53511
55776,53589
28837,53511
40457,53511
43822,53511
55776,53589
4694,53589
12415,53511
28683,53511
57845,60603
5171,68103
53929,53511
5266,53511
41118,53511
24432,53511
40708,53511
54816,53511
54816,53511
11323,53511
56969,53511
3354,53511
24432,53511
57861,61080
6243,53511
29447,61102
27117,53511
41347,53511
11052,53511
11051,53511
40739,53511
44435,53538
7676,53511
54867,53511
51866,53511
5787,53511
60042,53511
15928,53511
3154,53512
59914,53511
3154,53512
11749,60021
59751,53511
52248,20854
45808,53511
6790,53511
6771,53511
29204,53511
60571,53511
27728,53511
56556,53511
57833,53546
2420,53511
57540,53511
55676,53511
1630,53511
14620,53511
5362,53511
8965,53511
6677,53511
13912,53511
11134,53705
57144,53511
44426,53511
8180,53512
51081,53120
60545,61080
51355,53511
55214,53511
28794,53511
14062,53511
58191,53511
3957,53511
26044,53511
58044,53511
59826,53511
40020,53511
4063,53511
54383,53511
58927,53511
13917,53511
55858,53511
52183,53511
26682,53511
41320,53511
26682,53511
1375,53511
53915,53511
50801,53511
7877,53511
49460,53511
53156,53512
12947,53511
48862,53511
58871,53511
20298,53511
8922,53511
3123,53512
3123,53512
5647,53511
5647,53511
3123,53512
3123,53512
16358,53511
3123,53512
50714,53511
1809,33301
59596,53511
59718,53511
4411,53511
6234,53511
9817,53511
42485,53511
1771,53545
26462,53511
26682,53511
12947,53511
14236,53511
12490,61012
55279,53511
56466,53511
22702,53511
49643,53511
59689,53511
51891,53511
27253,53511
8702,53511
5285,53511
50850,53511
59161,53512
4155,53511
13968,53511
53710,53511
10745,53511
56875,53511
57829,53511
50818,42301
13886,53511
53542,53711
51617,53511
59992,53511
5578,53511
47412,53511
14470,53511
4621,53511
1252,53511
1252,53511
56780,53511
11709,53511
59081,53511
47998,53511
5635,53511
3154,53512
9654,53511
58872,53511
3123,53512
58864,53570
58864,53570
28265,53511
3123,53512
12947,53511
59001,53511
57224,53511
10261,53511
41943,62225
12510,53511
58536,53511
60542,53511
47152,53511
54355,53511
24516,53511
45154,ST
6851,61073
8945,53545
48240,53511
8180,53512
8180,53512
56854,53511
5952,53511
59668,53511
27008,53511
59048,61080
51709,53548
1185,53511
7308,53511
57163,53511
8810,53511
1252,53511
13402,53511
43580,53512
48345,53576
9467,53511
53557,53545
28304,53511
49085,53511
60204,53511
59915,53511
51604,53511
47505,53511
52620,53511
54720,53511
15482,53545
6625,53511
40525,53511
54162,29210
29934,53511
3154,53512
3278,53511
12096,53511
12096,53511
42182,53511
6986,61073
60365,53511
57218,85020
4726,44512
10039,53511
53119,53511
14856,53511
2208,53512
13951,61073
59161,53512
1196,53511
58697,53129
1540,53511
59183,53511
4307,53511
60583,53546
59386,53511
10931,32465
60861,53511
53473,53547
58339,53593
27220,53511
27393,61080
60529,53511
59573,53511
52087,53511
52087,53511
12947,53511
52087,53511
58927,53511
58898,61072
53119,53511
53119,53511
59695,53511
57615,53511
11646,53511
2975,53512
51046,53511
51046,53511
3751,53511
47505,53511
47505,53511
58414,53511
59586,53547
13206,53511
13206,53511
53119,53511
11211,53511
11628,53511
4464,53511
4132,54856
28034,53511
42396,53511
3154,53512
10816,53511
53557,53545
54623,93926
3432,53511
54310,53547
60543,53511
15405,53511
58641,53511
51840,61072
45716,53547
27464,53512
8879,53511
49241,53511
58104,60618
50850,53511
52909,53511
1815,53511
8004,53511
5898,53511
56180,53511
42314,53511
58872,53511
41158,53511
57541,53511
2550,61011
59883,76021
10710,53511
12016,53511
60291,53511
52595,53511
45787,53511
56953,53705
48119,53511
9149,53511
1031,53511
52424,53511
25255,53714
42293,53511
29616,53511
3877,53511
55789,53511
6654,01108
58864,53570
56872,53703
12947,53511
12947,53511
4885,53511
12840,53511
58448,53545
6774,53511
1252,53511
60288,53511
50850,53511
59725,53511
23469,53511
52456,53511
42625,60016
54310,53547
49047,53511
2122,53511
49896,53545
41208,53511
58198,61101
51788,20854
50450,53511
6035,53511
59523,53532
52257,53511
27464,53512
58864,53570
59322,53719
57261,53511
45153,53511
27662,53511
2508,53511
46590,53511
3154,53512
59846,53511
25304,53511
25690,53511
3420,53511
10710,53511
55253,53538
7787,53511
58635,53511
44346,53546
1801,60021
51084,53511
8686,53511
27464,53512
49212,53548
2289,53548
25552,53511
40333,60304
58864,53570
49269,29210
55027,53536
50017,53511
59725,53511
58443,53511
50316,90640
3486,61072
11034,37821
26046,53511
52595,53511
56262,53713
1463,53536
49055,61072
55448,53511
50723,53545
45835,53511
7002,53511
27509,53511
12859,53511
26940,53511
59017,53511
50674,53511
29938,53511
24925,53511
5303,53511
51731,53511
4364,53511
27907,53511
2420,53511
25606,53511
57431,53511
59367,53511
10850,53511
56176,53511
29254,53511
53357,53511
60196,53511
6704,53511
56212,53511
58472,53511
13170,53511
60626,53511
13380,53512
13380,53512
43195,60016
13380,53512
12947,53511
27686,53511
27686,53511
27686,53511
28063,53511
14422,53511
8788,53511
60602,53511
51887,53511
51887,53511
11785,53511
27464,53512
13380,53512
13380,53512
44186,61107
29132,61073
57710,61101
3425,53511
5954,60618
5954,60618
5954,60618
1923,53511
29319,53511
50871,53546
14846,53511
11968,53512
11967,53511
57655,53151
40768,61080
16600,53511
12305,53511
52184,53511
53119,53511
53524,53511
58499,53511
56262,53713
57550,53511
57550,53511
7448,53511
57550,53511
57550,53511
7448,53511
57550,53511
9654,53511
3841,53511
51987,53546
60261,15219
26394,53511
12814,53511
47126,53590
50850,53511
9502,53955
20315,53511
20315,53511
1676,53512
9973,53511
12300,53511
28540,53511
56751,53511
8037,53511
3457,53545
1053,53511
1053,53511
4556,53511
1053,53511
53100,53511
46984,61115
23683,53511
46150,53525
59157,53703
56002,53511
6737,53511
3738,53511
40826,53511
1886,53511
43904,53511
56575,53576
59725,53511
6009,53511
54310,53547
50154,53512
1676,53512
12947,53511
56448,53545
8070,53511
11407,53511
60545,61080
7026,53511
59161,53512
12947,53511
29132,61073
3442,53563
43674,90022
52055,53716
26281,53511
8070,53511
58889,53511
3976,53511
3636,53511
4623,53511
15457,53511
15489,53511
58762,53511
4396,53511
4051,53511
1157,53511
2955,53511
1053,53511
48548,53511
56049,53511
43715,53511
3154,53512
23141,53511
4041,53511
60619,53511
6116,53511
7321,53511
14070,53511
7321,53511
7321,53511
41000,53511
59443,53545
58759,53511
57550,53511
51484,53547
51484,53547
8592,60035
54651,53045
3154,53512
3154,53512
3154,53512
3154,53512
3154,53512
3154,53512
54651,53045
8592,60035
8592,60035
52460,53511
50640,53511
56865,53512
54589,53511
15419,53511
24117,53716
7753,53511
56219,53511
56219,53511
7321,53511
50017,53511
50017,53511
50017,53511
8622,53511
44314,53511
13318,53511
50708,53511
26168,53511
26168,53511
25091,53511
42440,53511
51841,53511
54310,53547
7753,53511
7753,53511
51638,20854
57227,53511
27892,53511
2208,53512
8269,53221
28457,53511
60205,53511
58728,53538
3995,91364
40695,53511
59661,53511
15246,53512
26827,53511
3628,53511
48494,53511
51643,53511
9291,53132
51945,53511
7762,61073
13700,53511
55142,61073
27598,53511
58301,53546
58301,53546
3666,53511
3665,53511
50571,61080
58032,61073
53978,53511
59383,53585
23911,53511
13746,53511
57603,53701
13586,53511
3785,53511
6307,53511
3785,53511
59705,53511
7087,53511
24308,53511
24714,53511
53242,61072
2420,53511
3154,53512
48965,53511
2975,53512
52765,53511
54094,53190
6757,53511
50850,53511
58377,53536
54510,53511
53349,53511
40321,53511
54652,53511
56262,53713
56262,53713
14245,53511
5924,53511
52549,53511
56953,53705
5299,53548
50723,53545
48546,53511
7556,53511
48025,53511
54310,53547
4584,53525
1676,53512
1676,53512
59916,53511
57421,53511
7210,61114
14945,53511
59408,53511
14137,53511
4885,53511
13473,53546
54343,53511
53473,53547
50445,53511
3154,53512
12532,53511
13407,53511
52730,53511
58712,53511
48161,53714
56857,53511
1558,53511
50715,53511
3154,53512
3154,53512
59383,53585
1375,53511
1676,53512
3154,53512
5207,53511
25694,61072
52771,61072
5465,53511
14486,53511
59423,53511
7148,53511
7148,53511
14367,91364
25551,27713
11829,53511
27684,53511
54174,53548
59155,53511
58099,53511
27796,53511
58104,60618
50723,53545
9654,53511
3154,53512
54310,53547
58610,53511
54537,53511
58711,53718
7044,53511
3154,53512
12947,53511
58864,53570
12043,53511
58383,53511
59161,53512
55027,53536
26678,53511
58864,53570
13153,53520
2974,53511
53345,53511
8776,53511
59573,53511
58319,53511
1409,53511
55745,53081
55949,60089
9711,53511
8477,53511
9382,53511
12570,53511
49704,53511
4403,53511
58864,53570
50128,53511
12947,53511
58004,53511
59904,53511
6003,53525
10818,53511
1484,53511
20195,53511
46739,53511
46653,53511
9469,53511
49338,53565
4210,53511
12613,53511
12612,53511
9905,53511
6567,53511
60754,53511
3617,53121
48260,60174
56953,53705
14737,53511
2494,53511
59917,53511
50571,61080
48395,53547
52072,53511
44730,53511
5305,53511
60043,32854
6986,61073
59184,53511
23923,53548
59161,53512
11263,53511
22880,53511
2130,53511
15246,53512
59019,53511
1929,53511
1929,53511
1929,53511
52479,53511
4464,53511
52945,61073
47049,53511
27464,53512
53897,53501
53581,53511
56262,53713
11557,53511
3154,53512
55631,53511
54310,53547
58448,53545
10432,53511
45706,53511
41201,53511
60735,53511
59753,61080
54123,53511
27464,53512
1877,53511
3154,53512
29125,53511
10214,53511
2479,53511
1011,53511
59384,53511
47964,53511
59026,53511
51814,53525
51827,53511
26842,53511
3154,53512
29126,53511
57427,53511
57580,53511
54310,53547
3925,53511
24617,53511
50723,53545
28312,53511
57835,53511
23083,53511
59870,53115
50850,53511
58377,53536
3154,53512
52429,53511
9723,53511
4885,53511
55153,53511
6032,53511
55632,53511
56953,53705
50850,53511
13252,53545
50708,53511
2975,53512
51484,53547
41214,53511
56645,53511
49936,53511
2975,53512
2975,53512
13481,53511
14555,53511
59725,53511
10067,53511
3154,53512
3628,53511
51814,53525
59314,53511
59846,53511
52418,60174
8543,53511
42886,53512
23974,53511
26972,53520
9531,53511
50165,53511
5299,53548
5041,53511
48448,53511
49397,53511
59115,60175
53473,53547
45438,53511
60240,61072
9408,53511
58864,53570
6567,53511
47590,53547
46731,53511
27585,53511
3154,53512
3154,53512
9291,53132
58448,53545
45716,53547
15928,53511
52220,53511
43051,53511
11174,53511
59725,53511
14003,53511
41195,53511
44366,53511
48506,53511
9197,53511
60203,75034
48707,53511
10281,53511
54741,53511
28430,53511
58472,53511
58853,53511
55623,77407
50188,53511
58864,53570
48442,53511
43372,53511
57960,53511
9568,53511
54824,53511
5132,61080
54825,53511
56567,53511
57517,53511
48863,61073
4696,53511
59586,53547
58590,53511
48396,53511
53897,53501
54002,53511
44622,53511
59725,53511
58936,53511
50208,53511
49441,61102
54219,53511
47764,53701
47430,53511
12947,53511
22949,53511
49941,53511
3154,53512
5738,53511
28524,53511
12035,53511
26708,53511
60764,53511
50817,53511
23090,53511
58539,53511
3154,53512
53251,53511
15524,53511
8027,53511
15816,53511
12332,53511
1812,53511
14389,53511
55144,53511
2975,53512
6484,53511
25500,53546
29132,61073
15339,53511
54174,53548
29641,53511
27464,53512
1223,53511
51258,53511
48944,53511
58399,53511
25012,53511
56637,53511
44870,53511
48663,61072
13343,53511
6695,53511
51837,53511
4030,53511
56660,53511
11374,53511
52719,53511
12070,53511
50128,53511
10702,53511
9275,53511
28251,53511
27362,53511
60861,53511
10651,53511
58633,53511
46642,53511
46991,53511
54699,53511
60006,53511
5442,53511
28759,53511
48253,53511
60720,53511
49347,53511
53104,53511
3426,53511
48267,53511
11661,53511
49427,53511
20271,53511
8090,53511
2805,53511
45938,53511
45715,53511
11982,44481
15246,53512
14645,53511
52740,53511
57532,53511
47633,60516
56522,53511
52859,53511
43906,53511
1433,53511
3154,53512
3280,53511
5056,53511
3154,53512
10784,53511
55886,53511
1676,53512
8902,53511
54535,53548
56652,53511
58982,53511
60778,53509
55632,53511
21645,53511
3154,53512
50790,53511
57848,53115
49460,53511
40334,53511
3513,53511
24884,53511
29568,53511
51142,53511
45064,53511
48865,53511
60746,53511
55957,53545
59894,53511
2819,53511
2819,53511
13024,53511
51886,53511
60263,53511
52679,53511
10234,53511
45936,53511
59115,60175
1103,53511
1102,53511
1103,53511
6851,61073
56219,53511
59158,53511
51019,53511
27795,53511
59720,53511
4072,53511
55295,53589
56493,53511
46348,53511
15246,53512
45716,53547
56359,53511
49766,53511
9291,53132
51137,53511
60085,53511
25499,53511
50891,53511
46643,53511
2501,53511
60720,53511
3154,53512
58377,53536
23141,53511
45716,53547
52695,53585
53473,53547
56213,53511
48822,53511
10648,53511
4900,53511
3359,53511
51561,53511
55641,53546
8191,53511
48450,53511
54095,53190
11334,53511
2682,53511
6003,53525
44271,53511
42440,53511
3927,53511
56349,53511
53473,53547
56125,53511
15750,53511
9942,53511
4885,53511
2975,53512
60685,61103
46655,53511
4885,53511
4885,53511
28266,53511
4243,53511
26516,53511
57741,53511
42545,53511
50715,53511
46486,53511
2206,53511
1971,53511
10468,53511
2818,53511
54006,53511
11496,53511
1692,53511
60722,53511
10860,53511
9654,53511
59719,53511
13721,53511
56219,53511
26791,11581
15246,53512
41293,53562
48297,53511
15152,72619
6620,53511
5833,53511
2226,53511
10240,53511
8274,53511
28788,53546
12231,53511
58629,53511
54851,53511
29054,53511
11512,53511
9087,53511
3637,53511
13319,53511
7321,53511
40974,53511
12947,53511
49460,53511
4692,53511
60545,61080
56667,53511
55625,53511
10240,53511
13848,53511
5828,53511
12044,53525
14044,53511
2682,53511
49347,53511
2875,53512
54493,53511
15246,53512
5783,53548
1523,53511
42636,53511
54536,53511
3545,53511
20060,53511
56576,53511
26176,53511
45716,53547
10981,53511
14943,53512
28143,53511
9041,53511
60176,53511
60241,53511
59523,53532
59161,53512
40408,53511
42449,53525
28595,53511
4974,53511
47244,53511
56262,53713
5796,53511
4457,53511
51814,53525
40592,53511
60255,53511
9019,53511
3154,53512
45506,53511
5462,53511
14702,53511
42319,53511
50633,53511
26522,53511
58596,53511
29553,53511
55432,53511
7133,53511
29151,53511
51710,53511
59027,53508
26030,53511
3123,53512
9995,53511
48652,53545
54519,53511
2208,53512
5834,53511
5014,53511
7868,53511
52951,53511
3832,53511
58448,53545
9654,53511
55439,53511
50166,53511
47963,53589
48164,53511
5427,53511
20260,53511
43778,53511
48162,53511
22292,53511
12357,53511
50674,53511
1375,53511
3628,53511
9561,53511
51332,60202
49486,61073
54310,53547
56656,53511
45716,53547
9962,53511
9654,53511
59398,53511
59383,53585
12992,53512
2702,53511
2006,53511
51909,53511
57456,53511
3123,53512
3123,53512
10230,53511
5847,29526
55684,53545
3339,53511
9761,53511
58448,53545
49548,53511
2682,53511
50141,53558
28106,53511
4860,53511
1620,53511
55750,53511
13719,53589
48234,53511
48234,53511
10430,53511
56949,53913
25455,53511
55242,53511
1375,53511
40133,53511
6840,53511
2682,53511
43510,53511
14459,53511
59966,53511
7811,53511
47505,53511
50723,53545
9885,53511
60189,53511
58987,53511
13937,53511
53174,53511
24850,54868
9101,53511
5647,53511
3056,53511
59696,53576
51731,53511
12437,53511
12437,53511
3337,53511
46389,53511
45836,53511
20572,53511
3418,53511
42093,53511
13576,53511
5656,53511
11131,53511
54188,61072
8605,53511
55657,53511
12947,53511
59725,53511
49354,53511
59725,53511
3154,53512
57699,53511
53110,53511
52565,53511
5346,53511
58638,53511
54700,53511
54700,53511
1870,53511
50117,53511
6946,53511
51671,53511
51519,53511
50850,53511
58280,53511
14304,53511
2501,53511
54310,53547
59354,54669
11347,61080
28367,53511
29712,53511
45654,53511
45993,53511
12730,53511
59348,53511
55958,53744
29322,53511
59056,53511
51306,53511
4475,53511
8163,53511
4176,53511
52481,53511
1676,53512
54349,53511
6949,53511
4186,53511
26473,53511
9536,53511
49347,53511
53704,53511
6106,53511
6106,53511
57071,53511
50307,53511
10923,53511
9984,53511
10418,53511
10732,53511
50341,53511
57184,53216
43202,53511
26031,53511
5638,53511
5203,53511
47526,53546
59987,53511
8529,53511
4885,53511
6364,53511
9830,53511
10513,53511
27464,53512
42487,61073
2583,53511
10708,53511
59824,53511
42182,53511
8887,53511
44480,53511
58869,53511
52056,53511
23915,53511
27374,53511
7480,53511
54310,53547
27464,53512
59069,53511
1028,60098
1375,53511
53313,53511
48707,53511
46045,53511
3676,53511
60264,40356
57839,53511
56908,53511
59161,53512
59924,53511
15246,53512
43949,53511
6478,61080
57657,53511
28833,33917
29325,53511
48707,53511
14776,53511
23065,53511
6851,61073
26220,53511
56206,53546
46600,53511
7080,53511
7080,53511
5540,53511
5540,53511
52621,53511
6410,53511
11442,53511
58407,53511
6567,53511
8502,53511
58929,53511
12028,53511
7326,53511
4003,53511
41627,53511
44246,53511
44180,75115
29482,53511
14502,53511
29939,53511
8180,53512
7377,53511
9452,53511
2180,53511
52024,53511
49347,53511
26214,53511
27597,53511
51987,53546
8264,53511
3708,53511
49189,53511
24845,53511
55145,53511
1709,53511
14295,53511
53318,53511
55684,53545
58928,53511
2509,53511
26133,53511
58599,53511
24285,53511
47332,53511
41301,53511
53897,53501
53897,53501
12359,53511
7504,53511
25091,53511
54676,53511
13959,53511
51947,53143
8034,53511
14098,53511
7301,53511
14098,53511
13106,53511
8180,53512
59161,53512
9958,53511
44369,53511
50085,53511
8810,53511
56653,53105
15446,53511
9127,53511
60183,53511
49593,53511
20353,53511
2095,53511
13129,53511
49507,53511
10182,53511
3060,53511
12926,53511
56206,53546
57076,85395
8661,53511
6432,53511
52433,53511
58913,53548
45609,53511
58254,53511
22638,53511
54217,53511
13179,53511
12958,53511
56787,53511
11253,53511
6340,53511
56104,53184
59369,53511
9213,53511
1180,53511
9317,61080
53491,53511
13652,53511
46136,53511
16196,53511
7377,53511
13948,53511
14529,53511
59918,53511
56077,53511
57774,53511
13720,53511
52791,53511
5858,53511
23918,53511
6756,53511
47551,53511
57047,53511
57054,53511
57225,53511
6537,53511
8663,53511
5951,53511
56704,53511
54690,53511
3390,53511
1400,53511
11935,53511
14018,53511
45225,53511
24675,54562
56550,53511
2699,53511
58707,53066
7081,53546
1771,53545
1771,53545
56465,53511
12123,53511
4885,53511
8804,53511
7400,53511
9010,63303
9688,53511
