violation_id,parcel_id,violation_code
39224,12571280,H005
39224,12571280,H090
39224,12571280,H296
39225,12581305,H085
39226,13660112,H085
39227,13681345,H262
39228,13610290,H115
39228,13610290,H120
39228,13610290,H121
39228,13610290,H175
39228,13610290,H180
39228,13610290,H188
39228,13610290,H190
39228,13610290,H205
39228,13610290,H205
39228,13610290,H240
39228,13610290,H245
39228,13610290,H245
39229,13630350,H300
39230,21880300,H085
39231,20770770,H085
39232,12571130,H111
39232,12571130,H121
39232,12571130,H205
39233,13431550,H116
39233,13431550,H120
39233,13431550,H165
39233,13431550,H205
39234,13570420,H116
39234,13570420,H120
39235,13410250,H205
39236,13470467,H116
39236,13470467,H187
39236,13470467,H270
39236,13470467,H275
39237,12651650,H120
39237,12651650,H160
39237,12651650,H185
39237,12651650,H205
39238,12650570,H300
39239,13571035,H262
39240,13610230,H085
39241,13630305,H262
39242,13650730,H005
39242,13650730,H035
39243,13650755,H085
39244,13520510,H085
39245,13430535,H300
39246,13581305,H085
39246,13581305,H095
39247,13581230,H005
39247,13581230,H308
39248,13650785,H085
39249,12531130,H045
39250,12520265,H262
39251,12520190,H085
39252,12521105,H085
39253,12521185,H085
39254,13550095,H005
39255,13550090,H005
39255,13550090,H308
39256,12760680,H300
39257,13451390,H085
39257,13451390,H125
39258,13451380,H085
39259,12620005,H300
39260,23020760,H300
39261,13451025,H300
39262,23010560,H300
39263,12680330,H300
39264,12670365,H300
39265,13461600,H300
39266,13461545,H300
39267,13681635,H005
39267,13681635,H015
39267,13681635,H262
39268,21911930,H300
39269,12760766,H300
39270,12750270,H300
39271,12760200,H300
39272,13681525,H085
39272,13681525,H090
39273,21911505,H300
39274,23020700,H300
39275,13571150,H095
39275,13571150,H309
39276,13681600,H005
39276,13681600,H120
39277,12560430,H090
39278,12560435,H120
39278,12560435,H125
39279,12720628,H296
39280,12530600,H085
39281,12560475,H035
39282,12561280,H262
39283,12531140,H035
39285,13670235,H005
39285,13670235,H085
39286,12582135,H005
39287,13670365,H005
39287,13670365,H309
39288,12240165,H085
39289,12240275,H309
39291,12251120,H309
39292,12250750,H309
39293,12251035,H035
39294,12250775,H300
39295,11331210,H085
39296,12410130,H085
39297,11332770,H035
39298,21950990,H030
39299,13470920,H120
39299,13470920,H187
39299,13470920,H205
39300,12420590,H015
39300,12420590,H030
39300,12420590,H085
39300,12420590,H096
39300,12420590,H295
39301,12580775,H015
39301,12580775,H085
39302,12580590,H085
39303,12580515,H085
39304,12560295,H005
39304,12560295,H040
39304,12560295,H050
39304,12560295,H308
39305,12710840,H030
39306,12561210,H035
39307,12530860,H035
39308,12531345,H035
39308,12531345,H125
39309,12531370,H085
39310,12510085,H005
39311,12531425,H005
39312,12511015,H085
39313,12580665,H085
39314,13630115,H005
39315,12530465,H005
39315,12530465,H085
39315,12530465,H125
39316,12530820,H005
39317,12530470,H070
39317,12530470,H308
39318,21980210,H085
39319,13460905,H116
39319,13460905,H120
39319,13460905,H187
39319,13460905,H260
39320,13471380,H085
39321,12531365,H085
39322,13580070,H309
39323,12651110,H085
39324,13580015,H015
39325,12510990,H035
39326,12510735,H015
39326,12510735,H085
39327,12571035,H085
39328,12571005,H085
39329,12561295,H005
39330,13640375,H300
39331,12570375,H085
39332,12720950,H300
39333,13680410,H295
39334,13420250,H530
39335,13510610,H530
39336,13430535,H300
39337,12510085,H300
39338,12510665,H035
39338,12510665,H262
39339,12581040,H295
39340,12560435,H300
39341,12651170,H300
39342,12650085,H085
39343,12740815,H085
39344,12730800,H085
39345,21911920,H262
39346,13520140,H187
39347,12720345,H015
39347,12720345,H085
39348,12620438,H300
39353,12440470,H262
39354,23180003,H085
39355,12520215,H085
39356,12520245,H262
39357,12560080,H005
39358,13660225,H090
39359,13620835,H090
39360,12651475,H070
39361,12740670,H070
39362,13660160,H005
39363,13620180,H085
39364,12530425,H085
39365,12530570,H085
39366,12580170,H085
39366,12580170,H125
39367,13620110,H005
39368,12580055,H300
39369,12580140,H300
39370,12570480,H005
39371,12560865,H300
39372,12520225,H045
39373,12582025,H300
39374,12580920,H035
39375,13561205,H180
39375,13561205,H205
39375,13561205,H205
39376,12570465,H085
39377,12571290,H085
39378,12571295,H085
39379,12720664,H095
39380,12720664,H035
39382,13420320,H085
39383,12650350,H095
39384,12740640,H040
39385,12521105,H090
39386,12570985,H005
39386,12570985,H030
39387,13610450,H005
39388,12720531,H540
39389,13580025,H540
39390,13421355,H540
39391,12740045,H540
39392,13420945,H540
39393,13580610,H540
39394,12430480,H540
39395,21880511,H540
39396,13410815,H530
39396,13410815,H540
39397,12650540,H540
39398,21980619,H540
39399,13430575,H540
39400,13640590,H540
39401,13431545,H540
39402,13470690,H540
39403,12750755,H540
39404,13551185,H135
39405,12760020,H145
39406,12760020,H125
39407,12760020,H095
39408,12760875,H085
39409,12720680,H085
39410,12720890,H070
39411,12521230,H085
39412,13551590,H035
39412,13551590,H040
39413,13431000,H085
39413,13431000,H309
39414,12580630,H005
39415,12520280,H005
39416,12510725,H309
39417,12510875,H309
39420,13570600,H096
39420,13570600,H120
39421,12521285,H005
39422,13640580,H120
39422,13640580,H175
39422,13640580,H185
39422,13640580,H187
39422,13640580,H205
39422,13640580,H230
39422,13640580,H245
39422,13640580,H260
39422,13640580,H260
39422,13640580,H275
39422,13640580,H001
39423,12650920,H035
39423,12650920,H045
39424,12650920,H262
39425,12651705,H085
39425,12651705,H125
39426,12650920,H309
39427,12610065,H085
39428,13430305,H035
39428,13430305,H262
39429,13620660,H070
39429,13620660,H085
39429,13620660,H309
39430,13620531,H085
39431,13620525,H085
39432,13610425,H005
39433,12350005,H340
39433,12350005,H340
39433,12350005,H425
39434,13580660,H095
39434,13580660,H096
39435,12350005,H401
39436,13550745,H309
39437,12530890,H035
39438,13681530,H085
39439,12530100,H085
39440,12531585,H085
39441,12531640,H262
39443,12350005,H075
39443,12350005,H281
39444,12581290,H035
39444,12581290,H296
39445,13571455,H300
39445,13571455,H315
39446,12350005,H075
39447,12350005,H281
39448,12350005,H401
39449,12650920,H300
39450,12561380,H205
39450,12561380,H205
39451,12440690,H015
39451,12440690,H309
39452,12720738,H300
39453,12240410,H035
39453,12240410,H040
39454,12240985,H281
39454,12240985,H281
39455,12770330,H309
39456,13680480,H281
39457,13551055,H005
39458,13410815,H020
39459,12521320,H005
39460,12520995,H005
39460,12520995,H262
39460,12520995,H308
39461,12510360,H005
39461,12510360,H085
39462,12510485,H040
39463,12571090,H035
39464,12571100,H308
39465,12571415,H035
39466,12510790,H005
39466,12510790,H085
39467,12531285,H095
39467,12531285,H095
39467,12531285,H105
39467,12531285,H120
39468,12510900,H005
39469,12570375,H308
39470,12520300,H085
39471,12531400,H096
39472,12660220,H070
39473,12660055,H015
39474,12660065,H105
39475,13410900,H085
39476,12581950,H005
39476,12581950,H035
39476,12581950,H085
39476,12581950,H090
39476,12581950,H262
39476,12581950,H296
39477,12581905,H005
39477,12581905,H296
39477,12581905,H300
39478,12581430,H005
39478,12581430,H035
39478,12581430,H309
39479,12581325,H065
39480,12510150,H085
39481,12260025,H035
39481,12260025,H040
39482,13571360,H035
39482,13571360,H309
39483,13411370,H085
39484,11340265,H180
39484,11340265,H205
39484,11340265,H275
39485,12571035,H085
39486,12571030,H085
39487,12560760,H085
39488,12560310,H085
39489,12530600,H085
39490,13681420,H005
39490,13681420,H015
39490,13681420,H085
39490,13681420,H125
39491,13660150,H085
39492,12560550,H205
39493,12580070,H085
39494,12640495,H015
39494,12640495,H085
39495,12580210,H085
39496,12560410,H296
39497,13561017,H309
39498,13420105,H530
39499,13560890,H530
39500,12581635,H530
39501,13431225,H530
39502,13510445,H530
39503,13510490,H530
39505,12430480,H530
39506,13421680,H530
39507,12580200,H262
39508,12580205,H005
39508,12580205,H262
39509,13431240,H120
39509,13431240,H309
39510,13551025,H005
39510,13551025,H085
39511,13460485,H085
39512,13460475,H200
39513,12520155,H085
39514,12571050,H085
39515,13431615,H096
39516,12651620,H095
39517,13510710,H309
39518,12561295,H005
39518,12561295,H308
39519,12570950,H005
39519,12570950,H262
39520,12521010,H085
39520,12521010,H090
39521,13610070,H085
39522,13680975,H262
39523,13681295,H085
39524,12560260,H085
39525,13470285,H095
39525,13470285,H205
39525,13470285,H270
39525,13470285,H275
39526,12560235,H015
39527,12511820,H540
39528,13681075,H240
39529,13411040,H530
39529,13411040,H540
39530,13650775,H540
39531,12430120,H540
39532,12141465,H540
39533,12510905,H015
39534,12250705,H540
39535,12510875,H096
39536,12510605,H085
39537,12440055,H540
39538,13420240,H540
39539,13411805,H530
39539,13411805,H540
39540,13420940,H540
39541,13460920,H540
39542,12581750,H085
39543,12581955,H085
39544,12581735,H085
39545,12720736,H309
39546,12731050,H120
39548,13551170,H005
39548,13551170,H035
39549,13580820,H309
39550,12561070,H005
39550,12561070,H085
39551,12561350,H308
39552,12531515,H085
39553,12741085,H015
39553,12741085,H309
39554,12730045,H035
39555,12531080,H085
39555,12531080,H125
39556,13550935,H035
39556,13550935,H040
39556,13550935,H262
39556,13550935,H309
39557,12580265,H035
39558,12580285,H035
39559,13551545,H309
39560,13510060,H309
39561,23080265,H309
39562,12441205,H085
39563,12440060,H096
39564,12440065,H096
39565,12440055,H309
39566,12440075,H085
39566,12440075,H095
39566,12440075,H309
39567,12440845,H105
39567,12440845,H120
39568,13660245,H160
39569,13411695,H091
39569,13411695,H120
39569,13411695,H185
39569,13411695,H187
39569,13411695,H205
39569,13411695,H240
39569,13411695,H260
39569,13411695,H300
39571,12651520,H309
39572,12640235,H300
39572,12640235,H308
39573,12710040,H540
39574,12511205,H540
39575,13420290,H540
39576,13680285,H540
39577,13461710,H530
39577,13461710,H540
39578,13580340,H530
39578,13580340,H540
39579,12650650,H540
39580,12650705,H540
39581,12560335,H540
39582,13480790,H540
39583,13510065,H035
39583,13510065,H095
39583,13510065,H120
39583,13510065,H120
39583,13510065,H200
39583,13510065,H296
39583,13510065,H309
39584,13670555,H120
39585,13680441,H065
39585,13680441,H095
39585,13680441,H120
39585,13680441,H296
39586,13430210,H200
39586,13430210,H308
39586,13430210,H309
39587,22870500,H460
39588,22870500,H455
39589,13550830,H200
39589,13550830,H309
39590,13551480,H015
39590,13551480,H090
39590,13551480,H095
39590,13551480,H096
39590,13551480,H120
39590,13551480,H309
39591,12650840,H540
39592,12531705,H540
39593,13420110,H540
39594,13561360,H065
39594,13561360,H296
39595,13420365,H262
39596,13441410,H262
39597,12510695,H309
39598,12521225,H096
39600,12530080,H085
39601,12531030,H135
39602,12510155,H090
39603,13620626,H300
39604,12531130,H085
39605,12570485,H085
39606,12571290,H085
39607,12531705,H308
39608,12570860,H296
39609,12440050,H262
39610,12420610,H015
39611,12431150,H300
39612,23280005-133,H262
39613,12511645,H262
39614,12530170,H120
39614,12530170,H121
39614,12530170,H165
39614,12530170,H185
39614,12530170,H187
39614,12530170,H240
39614,12530170,H275
39615,13670810,H085
39616,12560550,H085
39617,12560825,H308
39618,12570905,H005
39619,12520115,H308
39620,12570960,H015
39620,12570960,H030
39621,12520265,H005
39622,12580385,H005
39623,12580135,H035
39624,12580270,H085
39625,12580275,H085
39625,12580275,H125
39626,12521010,H005
39626,12521010,H085
39627,12720855,H120
39628,12531475,H085
39629,12561080,H085
39630,12781655,H262
39631,12511015,H085
39632,12651515,H095
39632,12651515,H096
39633,12651295,H015
39634,12580280,H005
39634,12580280,H035
39634,12580280,H125
39635,12580285,H120
39636,13680200,H005
39637,12520215,H005
39637,12520215,H308
39638,12240970,H205
39638,12240970,H205
39638,12240970,H281
39639,12651460,H262
39641,23020950,H085
39642,12520810,H085
39643,12571435,H085
39644,12571405,H005
39645,12571430,H005
39645,12571430,H085
39646,12571285,H085
39647,12570660,H085
39647,12570660,H308
39648,12410150,H030
39649,12571140,H005
39650,12571110,H085
39651,12520700,H085
39652,12521300,H035
39652,12521300,H085
39653,13551230,H200
39653,13551230,H308
39653,13551230,H309
39654,13571120,H005
39654,13571120,H085
39655,13561255,H095
39655,13561255,H308
39656,13530540,H085
39657,13530545,H085
39658,23180080,H540
39659,12570590,H005
39659,12570590,H035
39659,12570590,H262
39660,12570395,H035
39661,12521250,H085
39661,12521250,H090
39661,12521250,H096
39662,12570745,H035
39663,12580865,H085
39664,12571240,H085
39665,12570705,H262
39666,12571100,H308
39667,12570875,H035
39668,12560575,H005
39669,12531135,H308
39670,13551515,H300
39671,12561035,H005
39672,13451110,H300
39673,13580450,H300
39674,12561055,H035
39675,13470815,H160
39675,13470815,H205
39676,12561345,H262
39677,13581265,H309
39678,21850160,H262
39679,13640585,H091
39680,20770085,H030
39680,20770085,H030
39680,20770085,H090
39680,20770085,H120
39681,13560435,H090
39681,13560435,H095
39681,13560435,H096
39681,13560435,H300
39682,12531160,H085
39683,12510645,H005
39684,12560205,H005
39685,12531000,H005
39686,23070005,H262
39687,23080400,H309
39688,12511140,H262
39690,12511265,H300
39690,12511265,H309
39691,12511355,H309
39692,12410110,H300
39693,12440050,H262
39694,23221800,H300
39695,12141065,H085
39696,12530095,H005
39697,12560240,H090
39697,12560240,H096
39698,12531485,H030
39699,12530665,H030
39700,13560400,H530
39701,12580440,H530
39702,12530705,H530
39704,13510710,H025
39705,13420925,H309
39706,12580910,H005
39707,13660295,H005
39709,21950186,H355
39710,11340175,H300
39710,11340175,H300
39710,11340175,H300
39712,12440070,H309
39713,13560435,H085
39714,12511355,H085
39714,12511355,H309
39715,13550080,H265
39716,12560255,H240
39717,12570040,H116
39717,12570040,H187
39717,12570040,H240
39718,13570710,H308
39719,13581030,H308
39720,13570815,H308
39721,12410160,H035
39722,13570810,H308
39723,13571015,H308
39724,12580670,H025
39724,12580670,H116
39724,12580670,H120
39724,12580670,H121
39724,12580670,H170
39724,12580670,H180
39724,12580670,H185
39724,12580670,H187
39724,12580670,H189
39724,12580670,H205
39724,12580670,H260
39724,12580670,H265
39725,12430007,H340
39726,12720596,H035
39726,12720596,H262
39727,13571070,H308
39727,13571070,H309
39728,12531160,H005
39729,13580820,H262
39729,13580820,H308
39730,13610135,H005
39730,13610135,H120
39731,13571110,H020
39732,13580195,H309
39733,13680160,H262
39734,13581080,H309
39735,13680110,H085
39736,12720598,H200
39737,12720747,H262
39738,13420890,H091
39739,13560310,H095
39739,13560310,H120
39740,13431500,H015
39741,13530355,H110
39742,12440050,H262
39743,12770365,H309
39744,13550455,H116
39744,13550455,H187
39744,13550455,H230
39744,13550455,H240
39745,13421410,H309
39746,12740955,H070
39747,12740950,H070
39748,12740970,H070
39749,12581625,H262
39750,12581405,H262
39751,12510605,H085
39752,12561295,H296
39753,13510720,H180
39753,13510720,H205
39754,12720300,H308
39754,12720300,H309
39755,12781165,H308
39756,12710005,H275
39757,12531365,H085
39758,13530830,H135
39759,12581095,H085
39759,12581095,H262
39760,12521115,H120
39761,12520155,H085
39762,12571130,H308
39763,12531930,H005
39763,12531930,H090
39763,12531930,H125
39764,13550440,H308
39765,12511210,H015
39766,12441235,H035
39767,12440065,H030
39768,12760720,H120
39768,12760720,H187
39768,12760720,H275
39769,12630015,H035
39769,12630015,H262
39770,13550475,H200
39770,13550475,H308
39771,12781080,H262
39772,13550380,H200
39773,13440400,H125
39773,13440400,H200
39774,13440775,H125
39775,13540730,H135
39776,13610165,H015
39776,13610165,H085
39777,23180055,H015
39777,23180055,H085
39778,12581580,H005
39778,12581580,H200
39779,12581220,H308
39780,13520565,H135
39781,13510375,H160
39781,13510375,H205
39781,13510375,H205
39781,13510375,H205
39781,13510375,H205
39781,13510375,H240
39781,13510375,H275
39782,13510370,H180
39782,13510370,H275
39783,13510370,H115
39783,13510370,H205
39783,13510370,H205
39784,13510365,H105
39785,13610070,H300
39786,12660560,H116
39786,12660560,H165
39786,12660560,H205
39787,12710755,H035
39788,12730050,H262
39789,12630050,H205
39789,12630050,H240
39789,12630050,H275
39790,12730222,H035
39791,12720147,H015
39791,12720147,H085
39791,12720147,H308
39794,13680945,H300
39795,13670875,H005
39795,13670875,H015
39795,13670875,H120
39796,13670865,H005
39797,13670110,H005
39798,12520805,H308
39799,13461445,H015
39799,13461445,H035
39799,13461445,H040
39799,13461445,H085
39799,13461445,H306
39799,13461445,H309
39800,13420890,H300
39801,13680110,H335
39802,12441235,H309
39803,12511830,H296
39804,13440680,H185
39804,13440680,H265
39805,12561025,H005
39806,12570395,H005
39807,12520030,H096
39808,12570025,H005
39810,11333410,H205
39811,12730272,H262
39812,13470150,H085
39812,13470150,H095
39812,13470150,H095
39812,13470150,H120
39812,13470150,H309
39813,13460430,H085
39814,13460270,H085
39815,13560720,H308
39815,13560720,H309
39816,13550710,H300
39816,13550710,H309
39817,13581445,H005
39818,12510830,H005
39818,12510830,H015
39818,12510830,H125
39819,12571315,H105
39820,13680185,H035
39820,13680185,H262
39821,12660560,H015
39822,12650895,H015
39823,12521295,H189
39823,12521295,H001
39824,12510070,H090
39825,12510065,H005
39826,13680095,H035
39827,13480290,H015
39828,12570190,H035
39829,12530885,H005
39829,12530885,H015
39829,12530885,H085
39830,12530645,H005
39831,12530245,H105
39831,12530245,H120
39832,13461750,H200
39832,13461750,H308
39832,13461750,H309
39833,12520880,H308
39834,13660720,H035
39835,13660155,H035
39837,12560655,H530
39838,13680285,H530
39839,12141465,H530
39840,13530010,H530
39841,12581970,H530
39842,13640590,H530
39843,13431545,H530
39844,13421020,H530
39845,12510085,H530
39846,12420018,H096
39847,12410675,H189
39847,12410675,H001
39848,12511275,H105
39848,12511275,H116
39848,12511275,H120
39848,12511275,H245
39849,12581210,H116
39850,13670650,H185
39850,13670650,H187
39850,13670650,H205
39851,12651260,H121
39851,12651260,H205
39851,12651260,H260
39852,13560230,H040
39852,13560230,H309
39853,12660600,H309
39854,13520595,H135
39855,12581035,H296
39856,12640520,H262
39857,12660200,H116
39857,12660200,H205
39858,12521335,H005
39858,12521335,H085
39858,12521335,H296
39859,12521340,H005
39859,12521340,H035
39859,12521340,H040
39860,13681545,H005
39861,12660370,H309
39862,13681180,H296
39863,12651412,H015
39863,12651412,H309
39864,12651412,H085
39865,12571130,H005
39865,12571130,H300
39866,13421815,H300
39867,12571135,H005
39868,12571155,H005
39869,12571385,H015
39870,13670105,H185
39870,13670105,H430
39871,13550505,H015
39871,13550505,H309
39872,12740270,H085
39874,12750760,H095
39875,13451015,H262
39876,13670105,H095
39876,13670105,H096
39876,13670105,H115
39876,13670105,H180
39876,13670105,H180
39876,13670105,H205
39877,12571125,H035
39878,22130820,H300
39879,12520585,H015
39879,12520585,H095
39879,12520585,H096
39879,12520585,H115
39879,12520585,H120
39879,12520585,H125
39880,13450880,H085
39881,13431675,H085
39881,13431675,H309
39882,13480540,H262
39882,13480540,H309
39883,13410055,H309
39884,13410105,H085
39884,13410105,H309
39885,13410945,H085
39885,13410945,H105
39886,13440415,H189
39886,13440415,H001
39887,12510220,H262
39888,12571030,H005
39889,12620420,H296
39890,12620425,H015
39891,12680351,H015
39892,11332570,H035
39893,22980020,H262
39894,21970220,H015
39895,21970126,H015
39896,12560905,H035
39897,12561200,H262
39898,12561390,H262
39899,12531165,H005
39900,12530095,H262
39901,12530065,H005
39902,12531050,H005
39903,12520390,H005
39904,13610185,H035
39904,13610185,H262
39905,13610195,H262
39906,13670945,H005
39906,13670945,H005
39906,13670945,H120
39906,13670945,H308
39907,12531185,H262
39908,12561205,H005
39909,13680210,H005
39910,12520490,H005
39911,13410925,H015
39912,12650010,H085
39912,12650010,H309
39913,12650010,H015
39914,12520380,H045
39915,13480760,H005
39916,12520090,H085
39917,12640140,H309
39918,12730222,H035
39919,21911590,H085
39920,12640140,H175
39921,13660235,H005
39921,13660235,H015
39922,13570845,H035
39922,13570845,H085
39923,13610245,H090
39924,13610460,H085
39925,12520880,H085
39926,13650347,H420
39927,13650347,H355
39927,13650347,H420
39928,13650347,H355
39929,13650347,H395
39930,13430420,H309
39931,12650450,H309
39932,12520040,H005
39932,12520040,H035
39932,12520040,H262
39933,12650120,H120
39934,22851010,H085
39935,12511590,H085
39936,12441135,H262
39937,12512165,H262
39938,12410480,H035
39938,12410480,H045
39939,12410560,H309
39940,12510805,H015
39940,12510805,H085
39941,12530250,H005
39942,13421120,H070
39942,13421120,H085
39943,13570250,H309
39944,13460976,H085
39944,13460976,H200
39944,13460976,H309
39945,13650347,H355
39946,12530555,H085
39947,12530520,H035
39948,12580240,H005
39949,12530225,H205
39949,12530225,H205
39949,12530225,H270
39950,12680125,H308
39951,12531215,H085
39951,12531215,H125
39952,13610322,H035
39953,12530295,H015
39954,12531010,H035
39956,12580835,H005
39956,12580835,H096
39957,12680330,H085
39958,12360930,H300
39959,12770110,H309
39960,12740830,H015
39961,12720225,H310
39962,12511320,H300
39963,23010470,H300
39964,21911570,H300
39965,13410565,H015
39965,13410565,H035
39965,13410565,H040
39965,13410565,H085
39965,13410565,H095
39965,13410565,H189
39965,13410565,H308
39965,13410565,H001
39966,22040170,H309
39967,21970900,H262
39968,12441005,H085
39969,12420647,H089
39969,12420647,H089
39970,13420415,H120
39970,13420415,H189
39970,13420415,H001
39971,12240415,H120
39971,12240415,H180
39971,12240415,H205
39971,12240415,H205
39972,13570595,H005
39972,13570595,H085
39972,13570595,H200
39973,11341570,H035
39974,11340220,H035
39975,21970920,H262
39976,12420130,H085
39977,20770770,H085
39978,13610020,H015
39979,13660150,H015
39980,12580665,H005
39981,12580695,H030
39982,12510485,H005
39984,12510465,H005
39984,12510465,H090
39984,12510465,H096
39984,12510465,H120
39985,12660675,H262
39985,12660675,H309
39986,12571005,H015
39986,12571005,H090
39987,12570960,H035
39988,13681380,H015
39988,13681380,H085
39989,12131880,H296
39990,13411015,H189
39990,13411015,H001
39991,11341510,H085
39992,12650145,H309
39993,12711135,H085
39994,12711135,H095
39995,13550935,H189
39995,13550935,H001
39996,13561280,H085
39996,13561280,H120
39997,12720950,H262
39998,12640465,H015
39999,12531590,H085
40000,12720960,H085
40001,21880135,H401
40002,13570340,H300
40003,12530300,H005
40003,12530300,H085
40003,12530300,H090
40003,12530300,H105
40003,12530300,H120
40004,13551190,H040
40004,13551190,H085
40004,13551190,H090
40004,13551190,H090
40004,13551190,H111
40004,13551190,H115
40004,13551190,H120
40004,13551190,H200
40004,13551190,H309
40005,13670105,H309
40006,13670830,H085
40006,13670830,H090
40006,13670830,H105
40006,13670830,H120
40007,13681445,H015
40008,13681445,H308
40009,12360920,H015
40010,12680130,H015
40010,12680130,H309
40011,12680190,H030
40012,12680035,H095
40012,12680035,H095
40013,12360940,H015
40014,12770020,H175
40015,13670935,H308
40016,13610110,H180
40016,13610110,H180
40016,13610110,H240
40017,13510845,H180
40017,13510845,H240
40018,13550720,H300
40019,12720742,H308
40021,12720737,H308
40022,12720915,H105
40022,12720915,H309
40023,13580025,H180
40023,13580025,H205
40023,13580025,H270
40024,12570770,H085
40024,12570770,H309
40025,13410925,H005
40026,13551480,H300
40026,13551480,H300
40027,12520200,H120
40028,12580775,H015
40029,12580780,H015
40029,12580780,H090
40030,13620180,H308
40031,13570330,H300
40032,12720925,H309
40033,12531620,H262
40034,12520695,H200
40035,12520516,H200
40036,12571090,H309
40037,12520075,H262
40038,12521295,H540
40039,13460210,H540
40040,12570581,H015
40040,12570581,H085
40041,12741085,H530
40041,12741085,H540
40042,21851005,H540
40043,21921716,H530
40043,21921716,H540
40044,12570660,H035
40045,21970104,H540
40046,23080040,H309
40047,12570395,H005
40047,12570395,H200
40048,13471040,H091
40048,13471040,H091
40048,13471040,H120
40048,13471040,H205
40049,12360830,H015
40050,12651560,H309
40051,21931820,H309
40052,13510110,H530
40053,12581635,H530
40054,13420250,H530
40055,13660230,H005
40056,13480900,H300
40057,13560920,H540
40058,21980619,H540
40059,13580610,H540
40060,12750755,H540
40061,13421355,H540
40062,12581760,H540
40063,12511820,H530
40063,12511820,H540
40064,13420940,H540
40065,13460920,H540
40066,23180080,H530
40066,23180080,H540
40067,13420110,H540
40068,12531705,H540
40069,13630055,H096
40070,13640500,H096
40070,13640500,H120
40071,13640475,H085
40071,13640475,H200
40071,13640475,H309
40072,13640470,H090
40073,13411245,H095
40073,13411245,H120
40073,13411245,H309
40074,20770600,H530
40075,13571200,H085
40076,12410765,H309
40077,13420320,H085
40077,13420320,H105
40078,13570620,H180
40079,11332690,H530
40080,12650795,H530
40081,13660340,H530
40082,13411370,H085
40082,13411370,H120
40083,12651385,H095
40084,12660600,H095
40084,12660600,H096
40085,13560435,H175
40086,13551170,H175
40086,13551170,H180
40086,13551170,H205
40086,13551170,H205
40087,13570540,H306
40088,13520140,H300
40089,12520295,H300
40089,12520295,H300
40091,12651285,H095
40093,12651265,H085
40094,13571440,H005
40094,13571440,H085
40097,13411050,H005
40100,12520745,H200
40101,12510645,H120
40102,12520235,H085
40103,13411695,H200
40104,13411710,H200
40105,13411720,H200
40106,12520080,H085
40106,12520080,H096
40108,13520420,H530
40109,13410655,H095
40109,13410655,H120
40110,21931820,H300
40110,21931820,H309
40111,21911880,H262
40112,12440045,H035
40113,12430160,H309
40114,11340405,H200
40115,13550100,H306
40116,23080205,H300
40117,22910650,H089
40117,22910650,H309
40118,23280005-18,H309
40119,23280005-100,H262
40120,23280005-76,H309
40121,23280005-113,H309
40122,21921540,H035
40123,12570755,H300
40124,12531650,H085
40124,12531650,H090
40124,12531650,H120
40124,12531650,H200
40125,12531360,H085
40126,12531495,H005
40126,12531495,H200
40127,12571100,H200
40128,12580875,H200
40129,13470980,H540
40130,13560890,H180
40130,13560890,H205
40131,12580825,H035
40131,12580825,H262
40132,12521385,H035
40133,13551030,H170
40133,13551030,H001
40134,13510050,H296
40134,13510050,H309
40135,13570780,H309
40137,13571355,H040
40138,13550830,H530
40138,13550830,H540
40139,13551230,H530
40139,13551230,H540
40140,12730735,H540
40141,13311070,H540
40142,12651040,H540
40143,12531365,H085
40144,12560945,H262
40145,13570955,H005
40146,13570270,H085
40147,13561017,H475
40147,13561017,H495
40148,12580825,H005
40148,12580825,H005
40148,12580825,H015
40148,12580825,H085
40149,13580765,H005
40150,13420485,H095
40150,13420485,H095
40150,13420485,H096
40151,12560905,H035
40151,12560905,H040
40152,13460770,H040
40152,13460770,H309
40153,13570290,H205
40153,13570290,H240
40154,13460780,H309
40155,13550335,H180
40155,13550335,H187
40155,13550335,H240
40155,13550335,H245
40156,13550335,H116
40156,13550335,H180
40156,13550335,H187
40156,13550335,H205
40156,13550335,H240
40157,12521300,H085
40157,12521300,H200
40158,12521295,H005
40159,12510185,H262
40160,13610535,H005
40161,13670290,H005
40161,13670290,H200
40162,13660190,H035
40163,23180100,H035
40164,12511080,H262
40165,12512210,H035
40166,12511510,H300
40167,12512140,H295
40168,12610210,H085
40168,12610210,H262
40169,12651330,H309
40170,12730254,H015
40171,12730274,H085
40172,12720543,H035
40172,12720543,H040
40173,12380005,H015
40174,12570395,H035
40174,12570395,H262
40176,13670395,H085
40177,13620200,H200
40178,13670880,H015
40178,13670880,H085
40179,13421155,H530
40180,13511025,H530
40181,13560435,H001
40182,12521015,H090
40183,12560305,H085
40184,12650915,H070
40185,12440985,H085
40186,12720260,H095
40187,12720075,H015
40188,12670003,H300
40189,12670003,H308
40189,12670003,H309
40190,13610885,H540
40191,12710900,H080
40191,12710900,H085
40192,13580345,H540
40193,12141020,H187
40194,12141020,H335
40195,13550990,H309
40196,13481195,H189
40196,13481195,H001
40197,13581510,H096
40197,13581510,H120
40197,13581510,H189
40197,13581510,H200
40197,13581510,H309
40197,13581510,H001
40198,12510175,H110
40198,12510175,H120
40198,12510175,H121
40198,12510175,H165
40198,12510175,H275
40198,12510175,H300
40199,23280005-35,H309
40200,23280005-112,H309
40201,23280005-94,H309
40202,12532050,H189
40202,12532050,H001
40203,13551545,H401
40204,13561025,H215
40204,13561025,H281
40205,12530165,H189
40205,12530165,H001
